bone_id,period_class,group_type,group_order,char_count,ambiguous_count,placeholder_count,damaged_count,characters,characters_simple,sentence_full,sentence_simple
H30464,無名,InscriptionSentence,0,3,0,1,0,壬|戌|未释,壬|戌|未释,壬戌未释,壬戌未释
H30464,無名,InscriptionSentence,1,6,0,2,0,未释|未释|卜|其|祝|𣎆,未释|未释|卜|其|祝|𣎆,未释未释卜其祝𣎆,未释未释卜其祝𣎆
H30467,無名,InscriptionSentence,0,12,0,1,0,癸|酉|卜|其|佑|未释|叀|王|賓|日|待|未释,癸|酉|卜|其|佑|未释|叀|王|賓|日|待|未释,癸酉卜其佑未释叀王賓日待未释,癸酉卜其佑未释叀王賓日待未释
H30467,無名,InscriptionSentence,1,2,0,0,0,其|佑,其|佑,其佑,其佑
H30468,無名,InscriptionSentence,0,8,0,0,0,丁|酉|卜|其|佑|未释|于|父丁,丁|酉|卜|其|佑|未释|于|父丁,丁酉卜其佑未释于父丁,丁酉卜其佑未释于父丁
H30469,何一,InscriptionSentence,0,9,0,1,0,戊|申|卜|未释|貞|翌|其|佑|未释,戊|申|卜|未释|貞|翌|其|佑|未释,戊申卜未释貞翌其佑未释,戊申卜未释貞翌其佑未释
H30469,何一,InscriptionSentence,1,8,0,3,0,未释|申|卜|何|未释|未释|其|牢,未释|申|卜|何|未释|未释|其|牢,未释申卜何未释未释其牢,未释申卜何未释未释其牢
H30472,無名,InscriptionSentence,0,7,0,2,0,未释|王|其|佑|大|未释|未释,未释|王|其|佑|大|未释|未释,未释王其佑大未释未释,未释王其佑大未释未释
H30473,何一,InscriptionSentence,0,9,0,3,0,甲|午|未释|貞|佑|未释|其|未释|未释,甲|午|未释|貞|佑|未释|其|未释|未释,甲午未释貞佑未释其未释未释,甲午未释貞佑未释其未释未释
H30473,何一,InscriptionSentence,1,4,0,1,0,貞|未释|盾|賓,貞|未释|盾|賓,貞未释盾賓,貞未释盾賓
H30473,何一,InscriptionSentence,2,3,0,3,0,未释|未释|未释,未释|未释|未释,未释未释未释,未释未释未释
H30476,何二,InscriptionSentence,0,7,0,3,0,未释|佑|未释|未释|叀|未释|牢,未释|佑|未释|未释|叀|未释|牢,未释佑未释未释叀未释牢,未释佑未释未释叀未释牢
H30480,無名,InscriptionSentence,0,3,1,0,0,弜|佑|𰇑/򧄿,弜|佑|𰇑,弜佑𰇑/򧄿,弜佑𰇑
H30480,無名,InscriptionSentence,1,2,0,1,0,未释|𫹉,未释|𫹉,未释𫹉,未释𫹉
H30482,無名,InscriptionSentence,0,8,0,1,0,乙|巳|卜|其|佑|歲|于|未释,乙|巳|卜|其|佑|歲|于|未释,乙巳卜其佑歲于未释,乙巳卜其佑歲于未释
H30484,無名,InscriptionSentence,0,6,0,1,0,佑|歲|壬|未释|示|未释,佑|歲|壬|未释|示|未释,佑歲壬未释示未释,佑歲壬未释示未释
H30484,無名,InscriptionSentence,1,2,0,1,0,弜|未释,弜|未释,弜未释,弜未释
H30485,無名,InscriptionSentence,0,7,0,1,0,翊|日|其|佑|歲|且|未释,翊|日|其|佑|歲|且|未释,翊日其佑歲且未释,翊日其佑歲且未释
H30487,無名,InscriptionSentence,0,8,0,4,0,未释|未释|未释|其|佑|歲|于|未释,未释|未释|未释|其|佑|歲|于|未释,未释未释未释其佑歲于未释,未释未释未释其佑歲于未释
H30488,無名,InscriptionSentence,0,4,0,3,0,翊|未释|未释|未释,翊|未释|未释|未释,翊未释未释未释,翊未释未释未释
H30488,無名,InscriptionSentence,1,1,0,0,0,弜,弜,弜,弜
H30488,無名,InscriptionSentence,2,4,0,0,0,其|佑|暮|歲,其|佑|暮|歲,其佑暮歲,其佑暮歲
H30489,無名,InscriptionSentence,0,3,0,0,0,十|人|五,十|人|五,十人五,十人五
H30489,無名,InscriptionSentence,1,8,0,1,0,未释|𠯑|佑|月|歲|王|受|佑,未释|𠯑|佑|月|歲|王|受|佑,未释𠯑佑月歲王受佑,未释𠯑佑月歲王受佑
H30490,無名,InscriptionSentence,0,2,0,1,0,祭|未释,祭|未释,祭未释,祭未释
H30490,無名,InscriptionSentence,1,10,0,0,0,其|佑|月|歲|二|牢|王|受|佑|吉,其|佑|月|歲|二|牢|王|受|佑|吉,其佑月歲二牢王受佑吉,其佑月歲二牢王受佑吉
H30490,無名,InscriptionSentence,2,5,0,3,0,未释|未释|王|未释|佑,未释|未释|王|未释|佑,未释未释王未释佑,未释未释王未释佑
H30491,何二,InscriptionSentence,0,8,0,1,0,其|佑|月|歲|牢|王|受|未释,其|佑|月|歲|牢|王|受|未释,其佑月歲牢王受未释,其佑月歲牢王受未释
H30491,何二,InscriptionSentence,1,6,0,4,0,未释|未释|卜|򶫺|未释|未释,未释|未释|卜|򶫺|未释|未释,未释未释卜򶫺未释未释,未释未释卜򶫺未释未释
H30492,無名,InscriptionSentence,0,6,0,0,0,其|佑|月|歲|叀|牛,其|佑|月|歲|叀|牛,其佑月歲叀牛,其佑月歲叀牛
H30498,歷一,InscriptionSentence,0,7,0,3,0,己|未释|佑|未释|庶|于|未释,己|未释|佑|未释|庶|于|未释,己未释佑未释庶于未释,己未释佑未释庶于未释
H30498,歷一,InscriptionSentence,1,4,0,3,0,未释|未释|卜|未释,未释|未释|卜|未释,未释未释卜未释,未释未释卜未释
H30500,何二,InscriptionSentence,0,6,0,2,0,貞|王|其|未释|叀|未释,貞|王|其|未释|叀|未释,貞王其未释叀未释,貞王其未释叀未释
H30500,何二,InscriptionSentence,1,6,0,3,0,未释|先|未释|王|未释|又二,未释|先|未释|王|未释|又二,未释先未释王未释又二,未释先未释王未释又二
H30503,無名,InscriptionSentence,0,2,0,0,0,𫩁|𠭰,𫩁|𠭰,𫩁𠭰,𫩁𠭰
H30503,無名,InscriptionSentence,1,4,0,0,0,其|佑|三|牢,其|佑|三|牢,其佑三牢,其佑三牢
H30503,無名,InscriptionSentence,2,2,0,1,0,未释|牢,未释|牢,未释牢,未释牢
H30504,無名,InscriptionSentence,0,5,0,0,0,򦵜|大|待|佑|日,򦵜|大|待|佑|日,򦵜大待佑日,򦵜大待佑日
H30504,無名,InscriptionSentence,1,4,0,0,0,其|二|大|牢,其|二|大|牢,其二大牢,其二大牢
H30504,無名,InscriptionSentence,2,2,0,0,0,小|牢,小|牢,小牢,小牢
H30505,無名,InscriptionSentence,0,2,0,0,0,𫩁|𠭰,𫩁|𠭰,𫩁𠭰,𫩁𠭰
H30505,無名,InscriptionSentence,1,5,0,0,0,叀|牛|王|受|佑,叀|牛|王|受|佑,叀牛王受佑,叀牛王受佑
H30505,無名,InscriptionSentence,2,7,1,0,0,其|佑|叀|小𫳅/小牢|王|受|佑,其|佑|叀|小𫳅|王|受|佑,其佑叀小𫳅/小牢王受佑,其佑叀小𫳅王受佑
H30506,無名,InscriptionSentence,0,6,0,0,0,叀|弜|佑|王|受|佑,叀|弜|佑|王|受|佑,叀弜佑王受佑,叀弜佑王受佑
H30506,無名,InscriptionSentence,1,4,0,0,0,其|佑|小|牢,其|佑|小|牢,其佑小牢,其佑小牢
H30506,無名,InscriptionSentence,2,2,0,0,0,叀|牛,叀|牛,叀牛,叀牛
H30506,無名,InscriptionSentence,3,3,0,1,0,叀|羊|未释,叀|羊|未释,叀羊未释,叀羊未释
H30506,無名,InscriptionSentence,4,2,0,1,0,佑|未释,佑|未释,佑未释,佑未释
H30508,無名,InscriptionSentence,0,10,0,0,0,未释|未释|未释|未释|未释|未释|未释|未释|未释|未释,未释|未释|未释|未释|未释|未释|未释|未释|未释|未释,未释未释未释未释未释未释未释未释未释未释,未释未释未释未释未释未释未释未释未释未释
H30509,無名,InscriptionSentence,0,4,0,2,0,于|丁|未释|未释,于|丁|未释|未释,于丁未释未释,于丁未释未释
H30509,無名,InscriptionSentence,1,4,0,0,0,其|佑|叀|犬,其|佑|叀|犬,其佑叀犬,其佑叀犬
H30509,無名,InscriptionSentence,2,6,0,0,0,其|佑|羊|王|受|佑,其|佑|羊|王|受|佑,其佑羊王受佑,其佑羊王受佑
H30509,無名,InscriptionSentence,3,3,0,2,0,未释|卯|未释,未释|卯|未释,未释卯未释,未释卯未释
H30511,無名,InscriptionSentence,0,2,0,1,0,其|未释,其|未释,其未释,其未释
H30511,無名,InscriptionSentence,1,3,0,0,0,其|佑|犬,其|佑|犬,其佑犬,其佑犬
H30511,無名,InscriptionSentence,2,2,0,1,0,未释|牢,未释|牢,未释牢,未释牢
H30512,無名,InscriptionSentence,0,2,0,0,0,大|大吉,大|大吉,大大吉,大大吉
H30512,無名,InscriptionSentence,1,5,0,0,0,其|佑|羊|大|大吉,其|佑|羊|大|大吉,其佑羊大大吉,其佑羊大大吉
H30512,無名,InscriptionSentence,2,4,0,0,0,其|佑|犬|大吉,其|佑|犬|大吉,其佑犬大吉,其佑犬大吉
H30512,無名,InscriptionSentence,3,4,0,0,0,其|三|牢|大吉,其|三|牢|大吉,其三牢大吉,其三牢大吉
H30513,歷一,InscriptionSentence,0,11,0,4,0,壬|寅|未释|未释|佑|于|未释|豕|未释|茲|用,壬|寅|未释|未释|佑|于|未释|豕|未释|茲|用,壬寅未释未释佑于未释豕未释茲用,壬寅未释未释佑于未释豕未释茲用
H30515,無名,InscriptionSentence,0,2,0,0,0,𫩁|𠭰,𫩁|𠭰,𫩁𠭰,𫩁𠭰
H30515,無名,InscriptionSentence,1,4,0,0,0,其|佑|月|彘,其|佑|月|彘,其佑月彘,其佑月彘
H30518,無名,InscriptionSentence,0,4,0,1,0,丁|卯|卜|未释,丁|卯|卜|未释,丁卯卜未释,丁卯卜未释
H30518,無名,InscriptionSentence,1,4,1,0,0,于|佑|򣹻/𪾏|爻,于|佑|򣹻|爻,于佑򣹻/𪾏爻,于佑򣹻爻
H30518,無名,InscriptionSentence,2,5,0,1,0,未释|甲|叀|今|日,未释|甲|叀|今|日,未释甲叀今日,未释甲叀今日
H30519,何一,InscriptionSentence,0,7,0,0,0,庚|寅|卜|貞|其|大|牢,庚|寅|卜|貞|其|大|牢,庚寅卜貞其大牢,庚寅卜貞其大牢
H30519,何一,InscriptionSentence,1,3,0,0,0,貞|左|鬯,貞|左|鬯,貞左鬯,貞左鬯
H30521,無名,InscriptionSentence,0,5,0,0,0,弜|佑|待|茲|用,弜|佑|待|茲|用,弜佑待茲用,弜佑待茲用
H30521,無名,InscriptionSentence,1,3,0,2,0,未释|祭|未释,未释|祭|未释,未释祭未释,未释祭未释
H30522,無名,InscriptionSentence,0,5,0,0,0,弜|佑|待|茲|用,弜|佑|待|茲|用,弜佑待茲用,弜佑待茲用
H30524,無名,InscriptionSentence,0,3,0,1,0,癸|未|未释,癸|未|未释,癸未未释,癸未未释
H30524,無名,InscriptionSentence,1,2,0,0,0,𫩁|𠭰,𫩁|𠭰,𫩁𠭰,𫩁𠭰
H30524,無名,InscriptionSentence,2,7,0,0,0,其|御|佑|史|王|受|佑,其|御|佑|史|王|受|佑,其御佑史王受佑,其御佑史王受佑
H30524,無名,InscriptionSentence,3,6,0,0,0,其|未释|登|王|受|佑,其|未释|登|王|受|佑,其未释登王受佑,其未释登王受佑
H30526,無名,InscriptionSentence,0,5,0,0,0,御|于|未释|亡|巛,御|于|未释|亡|巛,御于未释亡巛,御于未释亡巛
H30527,何一,InscriptionSentence,0,7,1,3,0,未释|至|于|未释|子/㜽|御|未释,未释|至|于|未释|子|御|未释,未释至于未释子/㜽御未释,未释至于未释子御未释
H30527,何一,InscriptionSentence,1,1,0,0,0,孫,孫,孫,孫
H30528,事何,InscriptionSentence,0,14,0,5,0,癸|亥|卜|未释|貞|王|未释|田|未释|未释|未释|不|未释|雨,癸|亥|卜|未释|貞|王|未释|田|未释|未释|未释|不|未释|雨,癸亥卜未释貞王未释田未释未释未释不未释雨,癸亥卜未释貞王未释田未释未释未释不未释雨
H30528,事何,InscriptionSentence,1,12,0,0,0,乙|丑|卜|何|貞|王|未释|叀|吉|不|冓|雨,乙|丑|卜|何|貞|王|未释|叀|吉|不|冓|雨,乙丑卜何貞王未释叀吉不冓雨,乙丑卜何貞王未释叀吉不冓雨
H30528,事何,InscriptionSentence,2,14,0,0,0,乙|丑|卜|何|貞|王|賓|埶|不|冓|雨|未释|叀|吉,乙|丑|卜|何|貞|王|賓|埶|不|冓|雨|未释|叀|吉,乙丑卜何貞王賓埶不冓雨未释叀吉,乙丑卜何貞王賓埶不冓雨未释叀吉
H30528,事何,InscriptionSentence,3,14,0,1,0,乙|丑|卜|何|貞|王|賓|埶|不|叀|吉|不|冓|未释,乙|丑|卜|何|貞|王|賓|埶|不|叀|吉|不|冓|未释,乙丑卜何貞王賓埶不叀吉不冓未释,乙丑卜何貞王賓埶不叀吉不冓未释
H30528,事何,InscriptionSentence,4,13,0,1,0,丙|寅|卜|何|貞|王|賓|孰|不|冓|未释|叀|未释,丙|寅|卜|何|貞|王|賓|孰|不|冓|未释|叀|未释,丙寅卜何貞王賓孰不冓未释叀未释,丙寅卜何貞王賓孰不冓未释叀未释
H30528,事何,InscriptionSentence,5,8,0,5,0,未释|未释|卜|何|未释|未释|叀|未释,未释|未释|卜|何|未释|未释|叀|未释,未释未释卜何未释未释叀未释,未释未释卜何未释未释叀未释
H30529,事何,InscriptionSentence,0,13,0,0,0,癸|巳|卜|何|貞|王|賓|甲|埶|祼|不|冓|雨,癸|巳|卜|何|貞|王|賓|甲|埶|祼|不|冓|雨,癸巳卜何貞王賓甲埶祼不冓雨,癸巳卜何貞王賓甲埶祼不冓雨
H30530,無名,InscriptionSentence,0,5,1,1,0,未释|򻖷/򻖆/򻖂|王|其|賓,未释|򻖷|王|其|賓,未释򻖷/򻖆/򻖂王其賓,未释򻖷王其賓
H30530,無名,InscriptionSentence,1,3,0,1,0,未释|一|月,未释|一|月,未释一月,未释一月
H30531,事何,InscriptionSentence,0,12,0,0,0,乙|卯|卜|何|貞|王|賓|未释|歲|不|冓|雨,乙|卯|卜|何|貞|王|賓|未释|歲|不|冓|雨,乙卯卜何貞王賓未释歲不冓雨,乙卯卜何貞王賓未释歲不冓雨
H30533,無名,InscriptionSentence,0,2,0,0,0,弜|賓,弜|賓,弜賓,弜賓
H30533,無名,InscriptionSentence,1,3,0,0,0,王|賓|祐,王|賓|祐,王賓祐,王賓祐
H30534,無名,InscriptionSentence,0,3,0,0,0,王|賓|祐,王|賓|祐,王賓祐,王賓祐
H30534,無名,InscriptionSentence,1,1,0,0,0,弜,弜,弜,弜
H30537,何一,InscriptionSentence,0,9,0,3,0,未释|未释|卜|何|未释|王|其|賓|祐,未释|未释|卜|何|未释|王|其|賓|祐,未释未释卜何未释王其賓祐,未释未释卜何未释王其賓祐
H30537,何一,InscriptionSentence,1,6,0,2,0,乙|未|卜|彭|未释|未释,乙|未|卜|彭|未释|未释,乙未卜彭未释未释,乙未卜彭未释未释
H30538,何二,InscriptionSentence,0,3,0,0,0,貞|賓|祐,貞|賓|祐,貞賓祐,貞賓祐
H30541,無名,InscriptionSentence,0,3,0,0,0,弜|賓|祐,弜|賓|祐,弜賓祐,弜賓祐
H30541,無名,InscriptionSentence,1,2,0,1,0,王|未释,王|未释,王未释,王未释
H30542,何一,InscriptionSentence,0,10,0,5,0,未释|未释|卜|貯|未释|賓|未释|祼|未释|尤,未释|未释|卜|貯|未释|賓|未释|祼|未释|尤,未释未释卜貯未释賓未释祼未释尤,未释未释卜貯未释賓未释祼未释尤
H30544,何一,InscriptionSentence,0,11,0,2,0,未释|酉|卜|貯|未释|王|賓|夕|祼|亡|尤,未释|酉|卜|貯|未释|王|賓|夕|祼|亡|尤,未释酉卜貯未释王賓夕祼亡尤,未释酉卜貯未释王賓夕祼亡尤
H30545,無名,InscriptionSentence,0,5,0,2,0,未释|翊|日|庚|未释,未释|翊|日|庚|未释,未释翊日庚未释,未释翊日庚未释
H30545,無名,InscriptionSentence,1,8,0,2,0,未释|廼|賓|月|祼|未释|大|吉,未释|廼|賓|月|祼|未释|大|吉,未释廼賓月祼未释大吉,未释廼賓月祼未释大吉
H30546,何一,InscriptionSentence,0,11,0,0,0,丁|巳|卜|豕|貞|王|賓|夕|待|亡|祸,丁|巳|卜|豕|貞|王|賓|夕|待|亡|祸,丁巳卜豕貞王賓夕待亡祸,丁巳卜豕貞王賓夕待亡祸
H30547,何一,InscriptionSentence,0,10,0,2,0,甲|辰|卜|未释|貞|王|賓|待|亡|未释,甲|辰|卜|未释|貞|王|賓|待|亡|未释,甲辰卜未释貞王賓待亡未释,甲辰卜未释貞王賓待亡未释
H30548,何一,InscriptionSentence,0,10,0,0,0,庚|寅|卜|貯|貞|王|賓|𫩀|亡|尤,庚|寅|卜|貯|貞|王|賓|𫩀|亡|尤,庚寅卜貯貞王賓𫩀亡尤,庚寅卜貯貞王賓𫩀亡尤
H30548,何一,InscriptionSentence,1,7,0,5,0,未释|未释|未释|貯|未释|賓|未释,未释|未释|未释|貯|未释|賓|未释,未释未释未释貯未释賓未释,未释未释未释貯未释賓未释
H30549,何一,InscriptionSentence,0,3,0,1,0,乙|卯|未释,乙|卯|未释,乙卯未释,乙卯未释
H30549,何一,InscriptionSentence,1,10,0,0,0,丁|巳|卜|貯|貞|王|賓|𫩀|亡|尤,丁|巳|卜|貯|貞|王|賓|𫩀|亡|尤,丁巳卜貯貞王賓𫩀亡尤,丁巳卜貯貞王賓𫩀亡尤
H30549,何一,InscriptionSentence,2,10,0,1,0,癸|亥|卜|貯|貞|王|賓|𫩀|未释|尤,癸|亥|卜|貯|貞|王|賓|𫩀|未释|尤,癸亥卜貯貞王賓𫩀未释尤,癸亥卜貯貞王賓𫩀未释尤
H30550,何一,InscriptionSentence,0,9,0,3,0,丁|卯|未释|未释|貞|未释|𫩀|亡|尤,丁|卯|未释|未释|貞|未释|𫩀|亡|尤,丁卯未释未释貞未释𫩀亡尤,丁卯未释未释貞未释𫩀亡尤
H30550,何一,InscriptionSentence,1,10,0,1,0,未释|子|卜|貯|貞|王|賓|𫩀|亡|尤,未释|子|卜|貯|貞|王|賓|𫩀|亡|尤,未释子卜貯貞王賓𫩀亡尤,未释子卜貯貞王賓𫩀亡尤
H30551,何一,InscriptionSentence,0,10,0,3,0,未释|未释|卜|貯|未释|王|賓|𫩀|亡|尤,未释|未释|卜|貯|未释|王|賓|𫩀|亡|尤,未释未释卜貯未释王賓𫩀亡尤,未释未释卜貯未释王賓𫩀亡尤
H30552,無名,InscriptionSentence,0,6,0,0,0,弜|用|艱|羊|亡|雨,弜|用|艱|羊|亡|雨,弜用艱羊亡雨,弜用艱羊亡雨
H30552,無名,InscriptionSentence,1,9,0,0,0,叀|伯|羊|用|于|之|佑|大|雨,叀|伯|羊|用|于|之|佑|大|雨,叀伯羊用于之佑大雨,叀伯羊用于之佑大雨
H30552,無名,InscriptionSentence,2,4,0,0,0,王|賓|佑|殺,王|賓|佑|殺,王賓佑殺,王賓佑殺
H30552,無名,InscriptionSentence,3,2,0,0,0,弜|賓,弜|賓,弜賓,弜賓
H30554,何一,InscriptionSentence,0,10,0,3,0,乙|丑|卜|貯|貞|王|賓|未释|未释|未释,乙|丑|卜|貯|貞|王|賓|未释|未释|未释,乙丑卜貯貞王賓未释未释未释,乙丑卜貯貞王賓未释未释未释
H30555,何一,InscriptionSentence,0,8,0,1,0,庚|子|卜|貯|貞|王|賓|未释,庚|子|卜|貯|貞|王|賓|未释,庚子卜貯貞王賓未释,庚子卜貯貞王賓未释
H30556,何一,InscriptionSentence,0,8,0,2,0,辛|亥|卜|貯|貞|王|未释|未释,辛|亥|卜|貯|貞|王|未释|未释,辛亥卜貯貞王未释未释,辛亥卜貯貞王未释未释
H30557,何一,InscriptionSentence,0,10,0,2,0,乙|卯|卜|貯|貞|王|賓|未释|亡|未释,乙|卯|卜|貯|貞|王|賓|未释|亡|未释,乙卯卜貯貞王賓未释亡未释,乙卯卜貯貞王賓未释亡未释
H30561,無名,InscriptionSentence,0,2,0,0,0,王|賓,王|賓,王賓,王賓
H30561,無名,InscriptionSentence,1,2,0,0,0,弜|賓,弜|賓,弜賓,弜賓
H30561,無名,InscriptionSentence,2,3,0,0,0,卯|叀|羊,卯|叀|羊,卯叀羊,卯叀羊
H30562,何一,InscriptionSentence,0,9,0,5,0,未释|未释|卜|口|未释|王|未释|未释|祸,未释|未释|卜|口|未释|王|未释|未释|祸,未释未释卜口未释王未释未释祸,未释未释卜口未释王未释未释祸
H30563,何一,InscriptionSentence,0,7,0,2,0,庚|子|卜|未释|貞|賓|未释,庚|子|卜|未释|貞|賓|未释,庚子卜未释貞賓未释,庚子卜未释貞賓未释
H30564,何一,InscriptionSentence,0,4,0,0,0,己|酉|卜|彭,己|酉|卜|彭,己酉卜彭,己酉卜彭
H30564,何一,InscriptionSentence,1,3,0,0,0,己|酉|卜,己|酉|卜,己酉卜,己酉卜
H30564,何一,InscriptionSentence,2,3,0,0,0,己|酉|卜,己|酉|卜,己酉卜,己酉卜
H30564,何一,InscriptionSentence,3,4,0,0,0,庚|戌|卜|彭,庚|戌|卜|彭,庚戌卜彭,庚戌卜彭
H30564,何一,InscriptionSentence,4,3,0,0,0,庚|戌|卜,庚|戌|卜,庚戌卜,庚戌卜
H30564,何一,InscriptionSentence,5,7,0,0,0,辛|亥|卜|何|貞|其|賓,辛|亥|卜|何|貞|其|賓,辛亥卜何貞其賓,辛亥卜何貞其賓
H30564,何一,InscriptionSentence,6,3,0,2,0,未释|賓|未释,未释|賓|未释,未释賓未释,未释賓未释
H30565,何一,InscriptionSentence,0,11,0,5,0,未释|未释|未释|貯|未释|賓|未释|翌|日|不|雨,未释|未释|未释|貯|未释|賓|未释|翌|日|不|雨,未释未释未释貯未释賓未释翌日不雨,未释未释未释貯未释賓未释翌日不雨
H30566,事何,InscriptionSentence,0,13,0,9,0,未释|未释|未释|何|未释|未释|賓|未释|之|未释|未释|冓|未释,未释|未释|未释|何|未释|未释|賓|未释|之|未释|未释|冓|未释,未释未释未释何未释未释賓未释之未释未释冓未释,未释未释未释何未释未释賓未释之未释未释冓未释
H30567,何一,InscriptionSentence,0,4,0,1,0,癸|酉|卜|未释,癸|酉|卜|未释,癸酉卜未释,癸酉卜未释
H30567,何一,InscriptionSentence,1,9,0,6,0,未释|未释|未释|暊|未释|賓|未释|其|未释,未释|未释|未释|暊|未释|賓|未释|其|未释,未释未释未释暊未释賓未释其未释,未释未释未释暊未释賓未释其未释
H30568,何一,InscriptionSentence,0,12,0,6,0,未释|未释|卜|暊|未释|未释|賓|未释|翌|日|未释|尤,未释|未释|卜|暊|未释|未释|賓|未释|翌|日|未释|尤,未释未释卜暊未释未释賓未释翌日未释尤,未释未释卜暊未释未释賓未释翌日未释尤
H30569,何一,InscriptionSentence,0,10,0,5,0,未释|未释|卜|暊|未释|未释|賓|未释|亡|尤,未释|未释|卜|暊|未释|未释|賓|未释|亡|尤,未释未释卜暊未释未释賓未释亡尤,未释未释卜暊未释未释賓未释亡尤
H30570,何二,InscriptionSentence,0,13,0,5,0,未释|未|卜|򶫺|未释|叀|各|未释|賓|未释|王|受|未释,未释|未|卜|򶫺|未释|叀|各|未释|賓|未释|王|受|未释,未释未卜򶫺未释叀各未释賓未释王受未释,未释未卜򶫺未释叀各未释賓未释王受未释
